Address;Name;Id;Size;Comment
"$1E12BC";"Codewort CARB: Lambda-Sonde vor Kat";"CDCLSV";"4x1";""
"$1E12C4";"CDCLSVE";"CDCLSVE";"4x1";""
"$1E12CC";"CDCLUE1";"CDCLUE1";"4x1";""
"$1E12D4";"CDCLUE2";"CDCLUE2";"4x1";""
"$1E12DC";"Codeword CARB: Endstufe Lüftersteuerung 1";"CDCLUES1E";"4x1";""
"$1E12E4";"CDCMA";"CDCMA";"4x1";""
"$1E12EC";"Codewort CARB: Aussetzer, Summenfehler (multiple)";"CDCMD";"4x1";""
"$1E12F4";"Codewort CARB: Aussetzer Zyl. 0";"CDCMD00";"4x1";""
"$1E12FC";"Codewort CARB: Aussetzer Zyl. 1";"CDCMD01";"4x1";""
"$1E1304";"Codewort CARB: Aussetzer Zylinder 2";"CDCMD02";"4x1";""
"$1E130C";"Codewort CARB: Aussetzer Zylinder 3";"CDCMD03";"4x1";""
"$1E1314";"Codewort CARB: Momentbegrenzung Sollmoment";"CDCMDB";"4x1";""
"$1E131C";"Codewort CARB: MIL-fremdbestimmt";"CDCMFA";"4x1";""
"$1E1324";"Codewort CARB: Diagnose Endstufe MSV";"CDCMSVE";"4x1";""
"$1E132C";"Codewort CARB: Motor-Relais Endstufe";"CDCMTRE";"4x1";""
"$1E1334";"Codewort CARB: Drehzahlsignalgeber";"CDCN";"4x1";""
"$1E133C";"Codewort CARB: Zuordnung Einlassnockenwelle zur Kurbelwelle";"CDCNWKWE";"4x1";""
"$1E1344";"Codewort CARB: Nockenwellensteuerung";"CDCNWS";"4x1";""
"$1E134C";"Codewort CARB: Nockenwellensteuerungsventil Endstufe";"CDCNWSE";"4x1";""
"$1E1354";"CDCNWVPE";"CDCNWVPE";"4x1";""
"$1E135C";"Codewort CARB: NMAX - Überschreitung";"CDCNX";"4x1";""
"$1E1364";"CDCOHBV";"CDCOHBV";"4x1";""
"$1E136C";"Codewort CARB: LR-Adaption QL-additiv";"CDCORA";"4x1";""
"$1E1374";"Codewort CARB: Phasensensor";"CDCPH";"4x1";""
"$1E137C";"Codewort CARB: Phasengeber Einlass Bank 1";"CDCPHE";"4x1";""
"$1E1384";"Codewort CARB: Phasensensor MIL";"CDCPHM";"4x1";""
"$1E138C";"CDCPLLSU";"CDCPLLSU";"4x1";""
"$1E1394";"CDCPS1E";"CDCPS1E";"4x1";""
"$1E139C";"CDCPS2E";"CDCPS2E";"4x1";""
"$1E13A4";"CDCPS3E";"CDCPS3E";"4x1";""
"$1E13AC";"CDCPU";"CDCPU";"4x1";""
"$1E13B4";"CDCPUE";"CDCPUE";"4x1";""
"$1E13BC";"CDCPUR";"CDCPUR";"4x1";""
"$1E13C4";"CDCPVD";"CDCPVD";"4x1";""
"$1E13CC";"CDCPVDE";"CDCPVDE";"4x1";""
"$1E13D4";"CDCPVDR";"CDCPVDR";"4x1";""
"$1E13DC";"CDCPWGDE";"CDCPWGDE";"4x1";""
"$1E13E4";"CDCSALSU";"CDCSALSU";"4x1";""
"$1E13EC";"Codewort CARB: Überwachung Crashsignal";"CDCSCR";"4x1";""
"$1E13F4";"Codewort CARB: Steuergerät defekt (EEPROM)";"CDCSGEEP";"4x1";""
"$1E13FC";"Codewort CARB: Steuergerät defekt (EEPROM WFS-Bereich)";"CDCSGEEW";"4x1";""
"$1E1404";"CDCSTHDR";"CDCSTHDR";"4x1";""
"$1E140C";"Codewort CARB: Beschleunigungssensor der Schlechtwegeerkennung";"CDCSWE";"4x1";""
"$1E1414";"Codewort CARB: TANS";"CDCTA";"4x1";""
"$1E141C";"Codewort CARB: OBDII Fehler auf Grund eines leeren Tanks";"CDCTANKL";"4x1";""
"$1E1424";"Codewort CARB: Tankentlüftungssystem";"CDCTES";"4x1";""
"$1E142C";"Codewort CARB: Tankentlüftungssystem Feinleck";"CDCTESF";"4x1";""
"$1E1434";"Codewort CARB: Tankentlüftungssystem Grobleck";"CDCTESG";"4x1";""
"$1E143C";"CDCTESXF";"CDCTESXF";"4x1";""
"$1E1444";"Codewort CARB: Tankentlüftungsventil Endstufe";"CDCTEVE";"4x1";""
"$1E144C";"Codewort CARB: Thermostat-Diagnose THM";"CDCTHM";"4x1";""
"$1E1454";"Codewort CARB: Temperatur Kühlerausgang";"CDCTKA";"4x1";""
"$1E145C";"Codewort CARB: Motortemperatur TMOT";"CDCTM";"4x1";""
"$1E1464";"Codewort CARB: tn-Signal Endstufe";"CDCTNE";"4x1";""
"$1E146C";"Codewort CARB: Öltemperatur";"CDCTOL";"4x1";""
"$1E1474";"Codewort CARB: Umgebungs(-luft)-Temperatur TUM";"CDCTUM";"4x1";""
"$1E147C";"Codewort CARB: Batteriespannung UB (Bordnetz)";"CDCUB";"4x1";""
"$1E1484";"Codewort CARB: UBR Bordnetzspannung über Hauptrelais";"CDCUBR";"4x1";""
"$1E148C";"CDCUEPL";"CDCUEPL";"4x1";""
"$1E1494";"Codewort CARB: Funktionsüberwachung: Momentenvergleich";"CDCUFMV";"4x1";""
"$1E149C";"Codewort CARB: Funktionsüberwachung: Drehzahlgeber-, Zuleitung- oder SG-Fehler";"CDCUFNC";"4x1";""
"$1E14A4";"Codewort CARB: Fktüberwachung: Kraftstoffdrucksensor-, Zuleitung- oder SG-Fehler";"CDCUFPR";"4x1";""
"$1E14AC";"Codewort CARB: Funktionsüberwachung: Lambda-Plausibilisierung";"CDCUFRKC";"4x1";""
"$1E14B4";"Codewort CARB: Funktionsüberwachung: Lastsensor-, Zuleitung- oder SG-Fehler";"CDCUFRLIP";"4x1";""
"$1E14BC";"Codewort CARB: Funktionsüberwachung: Steuergeräte-Fehler Gruppe a";"CDCUFSGA";"4x1";""
"$1E14C4";"Codewort CARB: Funktionsüberwachung: Steuergeräte-Fehler Gruppe b";"CDCUFSGB";"4x1";""
"$1E14CC";"Codewort CARB: Funktionsüberwachung: Steuergeräte-Fehler Gruppe c";"CDCUFSGC";"4x1";""
"$1E14D4";"Codewort CARB: Funktionsüberwachung: Pedalwertgeber-, Zuleitung- oder SG-Fehler";"CDCUFSPSC";"4x1";""
"$1E14DC";"CDCULSU";"CDCULSU";"4x1";""
"$1E14E4";"Codewort CARB: Rechnerüberwachung: RAM";"CDCURRAM";"4x1";""
"$1E14EC";"Codewort CARB: Rechnerüberwachung: ROM";"CDCURROM";"4x1";""
"$1E14F4";"Codewort CARB: Rechnerüberwachung: Reset";"CDCURRST";"4x1";""
"$1E14FC";"Codewort CARB: Umluftventil-Steuerung Endstufe";"CDCUVSE";"4x1";""
"$1E1504";"Codewort CARB: Variantencodierung";"CDCVAR";"4x1";""
"$1E150C";"Codewort CARB: Fahrzeug-Geschwindigkeit";"CDCVFZ";"4x1";""
"$1E1514";"CDCVFZE";"CDCVFZE";"4x1";""
"$1E151C";"CDCVFZNP";"CDCVFZNP";"4x1";""
"$1E1524";"CDCWDA";"CDCWDA";"4x1";""
"$1E152C";"Codewort CARB: Wegfahrsperre";"CDCWFS";"4x1";""
"$1E1534";"Codewort CARB: Zylindergleichstellung (zzyl=0)";"CDCZGST00";"4x1";""
"$1E153C";"Codewort CARB: Zylindergleichstellung (zzyl=1)";"CDCZGST01";"4x1";""
"$1E1544";"Codewort CARB: Zylindergleichstellung (zzyl=2)";"CDCZGST02";"4x1";""
"$1E154C";"Codewort CARB: Zylindergleichstellung (zzyl=3)";"CDCZGST03";"4x1";""
"$1E1554";"Codeword CARB: Endstufe Relais für Zusatzwasserpumpe";"CDCZWPE";"4x1";""
"$1E155C";"Dummy: Tabellenende";"CDCZZZ";"4x1";""
"$1CA1B0";"Codewort DMTL-Diagnose einschalten (EURO-Codierung), CD..=0 -> keine Dia";"CDDMTL";"1x1";""
"$1DCE6A";"Codewort für %DDSBKV";"CDDSBKV";"1x1";""
"$1DCE6B";"Codewort Tankdrucksensor-Diagnose abschalten (EURO-Codierung)";"CDDST";"1x1";""
"$1DCE6C";"Codewort DTESK-Diagnose einschalten >(EURO-Codierung), CD..=0 -> keine Diagnose";"CDDTESK";"1x1";""
"$1DCE6D";"Codewort Diagnose Temperatur Kühlerausgang abschalten (EURO-Codierung), CD..=0 -";"CDDTKA";"1x1";""
"$1CA1B1";"Codewort Diagnose Dynamikverhalten der LSU";"CDDYLSU";"1x1";""
"$1DCE6E";"Codewort zum Aktivieren der %DDSS";"CDEDSS";"1x1";""
"$1CA1B2";"Codewort Diagnose Eingangsgrößen Füllungserfassung";"CDEGFE";"1x1";""
"$1DCE6F";"Codewort zum Aktivieren der Auswertung des HFM";"CDEHFM";"1x1";""
"$1DCE70";"Codewort zur Verhinderung der Aktivierung der EONV Diag.";"CDEONV";"1x1";""
"$1CA005";"Codewort zum Ausschalten und Rücksetzen der Adaption";"CDFO";"1x1";""
"$1CA005";"Codewort zum Ausschalten und Rücksetzen der Adaption";"CDFO";"1x1";""
"$1DCE71";"Codewort GGGTS (Kühlwassertemperatur über Kombi)";"CDGGGTS";"1x1";""
"$1CA1B3";"Codewort Diagnose Heizereinkopplung";"CDHELSU";"1x1";""
"$1DCE72";"Codewort Heizerdiagnose NOx-Sensor";"CDHNOHK";"1x1";""
"$1DCE73";"Codewort Heizerdiagnose Endstufe NOx-Sensor";"CDHNOHKE";"1x1";""
"$1DCE74";"Codewort zum Einschalten der DHRLSU";"CDHRLSU";"1x1";""
"$1DCE75";"Codewort zum Einschalten der DHRLSUE";"CDHRLSUE";"1x1";""
"$1DCE76";"Funktion über Codewort CDHSF freigegeben";"CDHSF";"1x1";""
"$1DCE77";"Funktion über Codewort CDHSFE freigegeben";"CDHSFE";"1x1";""
"$1DCE78";"Codewort Heizerdiagnose hinter Kat (CDHSH = 0  => keine Diagnose)";"CDHSH";"1x1";""
"$1DCE79";"Eurobit für Diagnose Endstufe Lambdasondenheizung hinter Kat";"CDHSHE";"1x1";""
"$1DCE7A";"Codewort Heizerdiagnose vor Kat im (CDHSV = 0  => keine Diagnose)";"CDHSV";"1x1";""
"$1DCE7B";"Codewort Heizerdiagnose vor Kat im Schub (CDHSVsa = 0  => keine Diagnose)";"CDHSVSA";"1x1";""
"$1CA1B4";"Codewort Dignose: Auswerte-IC für Breitband-Lambdasonde LSU";"CDICLSU";"1x1";""
"$1E1564";"Dummy: Tabellenanfang";"CDKAAA";"4x1";""
"$1E156C";"CDKAATUN";"CDKAATUN";"4x1";""
"$1E1574";"Codewort Kunde: Endstufe Abgasklappe";"CDKAKRE";"4x1";""
"$1E157C";"CDKASGNPL";"CDKASGNPL";"4x1";""
"$1DCE7C";"Codewort Katalysator-Diagnose im OBDII-Mode (invers: Europa-Mode)";"CDKAT";"1x1";""
"$1E1584";"Codewort Kunde: Abgastemperaturesensor";"CDKATS";"4x1";""
"$1DCE7D";"Codewort Katalysator-Diagnose im OBDII-Mode (invers: Europa-Mode)";"CDKATSP";"1x1";""
"$1E158C";"Codewort Kunde: Bedarfsgeregeltes Kraftstoffsystem";"CDKBKS";"4x1";""
"$1E1594";"kundenspezifischer Fehler-Code";"CDKBKSPL";"4x1";""
"$1E159C";"CDKBKSSW";"CDKBKSSW";"4x1";""
"$1E15A4";"Codewort Kunde: Bezugsmarkengeber";"CDKBM";"4x1";""
"$1E15AC";"Codewort Kunde: BREMS (Bremsschalter)";"CDKBREMS";"4x1";""
"$1E15B4";"CDKBRPST";"CDKBRPST";"4x1";""
"$1E15BC";"CDKBZNPL";"CDKBZNPL";"4x1";""
"$1E15C4";"Codewort Kunde: Airbag-Botschaft";"CDKCAIR";"4x1";""
"$1E15CC";"Codewort Kunde: unpl. Airbag-Botschaft";"CDKCAIRP";"4x1";""
"$1E15D4";"Codewort Kunde: CAN-Schnittstelle, Timeout ASC";"CDKCAS";"4x1";""
"$1E15DC";"Codewort Kunde: CAN-Schnittstelle, Timeout ASR";"CDKCAT";"4x1";""
"$1E15E4";"Codewort Kunde: BSG-Botschaft";"CDKCBSG";"4x1";""
"$1E15EC";"Codewort Kunde: Botschaft Diagnose 1";"CDKCDIA1";"4x1";""
"$1E15F4";"Codewort Kunde: Gateway-Botschaft";"CDKCGAT";"4x1";""
"$1E15FC";"Codewort Kunde: CAN-Schnittstelle, Timeout EGS";"CDKCGE";"4x1";""
"$1E1604";"Codewort Kunde: GRA-Botschaft (Empfang)";"CDKCGRA";"4x1";""
"$1E160C";"Codewort Kunde: CAN-Schnittstelle, interner Fehler";"CDKCIF";"4x1";""
"$1E1614";"Codewort Kunde: CAN- timeout, Instrumente";"CDKCINS";"4x1";""
"$1E161C";"Codewort Kunde: CAN-Schnittstelle, Timeout Klima";"CDKCKLA";"4x1";""
"$1E1624";"Codewort Kunde: CAN-Schnittstelle, Timeout Botschaft Lenkwinkelsensor";"CDKCLWS";"4x1";""
"$1E162C";"Codewort Kunde: TOG-Botschaft";"CDKCTOG";"4x1";""
"$1E1634";"Codewort Kunde: Diagnose Kurbelgehäuseentlüftung";"CDKCV";"4x1";""
"$1E163C";"Codewort Kunde: DK - Potentiometer";"CDKDK";"4x1";""
"$1E1644";"Codewort Kunde: Drosselklappe 1. Poti";"CDKDK1P";"4x1";""
"$1E164C";"Codewort Kunde: Drosselklappenpotentiometer 2";"CDKDK2P";"4x1";""
"$1E1654";"Codewort Kunde: Drosselklappenverschmutzung";"CDKDKVM";"4x1";""
"$1E165C";"Codewort Kunde: Dauerplus";"CDKDPL";"4x1";""
"$1E1664";"CDKDSBKS";"CDKDSBKS";"4x1";""
"$1E166C";"Codewort Kunde: Hochdrucksensortest";"CDKDSKV";"4x1";""
"$1E1674";"CDKDSKVR";"CDKDSKVR";"4x1";""
"$1E167C";"Codewort Kunde: Drucksensor Ladedruck";"CDKDSL";"4x1";""
"$1E1684";"Codewort Kunde: Drucksensor Umgebung";"CDKDSU";"4x1";""
"$1E168C";"CDKDTEV";"CDKDTEV";"4x1";""
"$1E1694";"CDKDUMMY";"CDKDUMMY";"4x1";""
"$1E169C";"Codewort Kunde: DV-E Endstufe";"CDKDVEE";"4x1";""
"$1E16A4";"Codewort Kunde: DV-E Fehler bei Federprüfung";"CDKDVEF";"4x1";""
"$1E16AC";"CDKDVEFO";"CDKDVEFO";"4x1";""
"$1E16B4";"Codewort Kunde: DV-E Lageabweichung";"CDKDVEL";"4x1";""
"$1E16BC";"Codewort Kunde: DV-E Fehler bei Prüfung Notlufposition";"CDKDVEN";"4x1";""
"$1E16C4";"Codewort Kunde: DV-E Regelbereich";"CDKDVER";"4x1";""
"$1E16CC";"CDKDVET";"CDKDVET";"4x1";""
"$1E16D4";"Codewort Kunde: DV-E Fehler beim UMA-Lernen";"CDKDVEU";"4x1";""
"$1E16DC";"CDKDVEUB";"CDKDVEUB";"4x1";""
"$1E16E4";"CDKDVEUW";"CDKDVEUW";"4x1";""
"$1E16EC";"Codewort Kunde: DV-E Fehler bei Verstärkerabgleich";"CDKDVEV";"4x1";""
"$1E16F4";"CDKDYLSU";"CDKDYLSU";"4x1";""
"$1E16FC";"Codewort Kunde: Zündspule 0";"CDKDZKU0";"4x1";""
"$1E1704";"Codewort Kunde: Zündspule 1";"CDKDZKU1";"4x1";""
"$1E170C";"Codewort Kunde: Zündspule 2";"CDKDZKU2";"4x1";""
"$1E1714";"Codewort Kunde: Zündspule 3";"CDKDZKU3";"4x1";""
"$1E171C";"Codewort Kunde: Motortemperatur-Sensor";"CDKECTS";"4x1";""
"$1E1724";"CDKEEPX";"CDKEEPX";"4x1";""
"$1E172C";"Codewort Kunde: Lasterfassung";"CDKEGFE";"4x1";""
"$1E1734";"CDKEGSBGR";"CDKEGSBGR";"4x1";""
"$1E173C";"CDKEKP1";"CDKEKP1";"4x1";""
"$1E1744";"CDKEMSI";"CDKEMSI";"4x1";""
"$1E174C";"Codewort Kunde: Nockenwellensteuerung Einlass Nockenwelle";"CDKENWS";"4x1";""
"$1E1754";"Codewort Kunde: Einlaßnockenwelle- Endstufe";"CDKENWSE";"4x1";""
"$1E175C";"CDKFKU";"CDKFKU";"4x1";""
"$1E1764";"CDKFMAS";"CDKFMAS";"4x1";""
"$1E176C";"Codewort Kunde: Poti 1, Fahrpedal";"CDKFP1P";"4x1";""
"$1E1774";"Codewort Kunde: Poti 2, Fahrpedal";"CDKFP2P";"4x1";""
"$1E177C";"Codewort Kunde: LR-Adaption multiplikativ";"CDKFRA";"4x1";""
"$1E1784";"Codewort Kunde: LR- Abweichung";"CDKFRST";"4x1";""
"$1E178C";"Codewort Kunde: Getriebecodierung CAN";"CDKGECOD";"4x1";""
"$1E1794";"Codewort Kunde: GRA Bedienhebelfehler";"CDKGRBH";"4x1";""
"$1E179C";"Codewort Kunde: Hochdruck-Einspritzventil Highside 1";"CDKHDEVH1";"4x1";""
"$1E17A4";"Codewort Kunde: Hochdruck-Einspritzventil Highside 2";"CDKHDEVH2";"4x1";""
"$1E17AC";"Codewort Kunde: Hochdruck-Einspritzventil Highside 3";"CDKHDEVH3";"4x1";""
"$1E17B4";"CDKHDEVH4";"CDKHDEVH4";"4x1";""
"$1E17BC";"Codewort Kunde: Hochdruck-Einspritzventil, Kommunikation";"CDKHDEVK";"4x1";""
"$1E17C4";"Codewort Kunde: Hochdruck-Einspritzventil Lowside 1";"CDKHDEVL1";"4x1";""
"$1E17CC";"CDKHDEVL2";"CDKHDEVL2";"4x1";""
"$1E17D4";"CDKHDEVL3";"CDKHDEVL3";"4x1";""
"$1E17DC";"CDKHDEVL4";"CDKHDEVL4";"4x1";""
"$1E17E4";"Codewort Kunde: Raildruckregelung";"CDKHDR";"4x1";""
"$1E17EC";"CDKHDRPL";"CDKHDRPL";"4x1";""
"$1E17F4";"CDKHDRPPH";"CDKHDRPPH";"4x1";""
"$1E17FC";"CDKHDRPPM";"CDKHDRPPM";"4x1";""
"$1E1804";"CDKHELSU";"CDKHELSU";"4x1";""
"$1E180C";"CDKHFM";"CDKHFM";"4x1";""
"$1E1814";"CDKHFME";"CDKHFME";"4x1";""
"$1E181C";"CDKHFMR";"CDKHFMR";"4x1";""
"$1E1824";"Codewort Kunde: Hauptrelais";"CDKHR";"4x1";""
"$1E182C";"Codewort Kunde: Hauptrelais Endstufe";"CDKHRE";"4x1";""
"$1E1834";"Codewort Kunde: Lambdasonden-Heizung hinter Katalysator";"CDKHSH";"4x1";""
"$1E183C";"Codewort Kunde: Endstufe Heizung Sonde hinter Kat.";"CDKHSHE";"4x1";""
"$1E1844";"Codewort Kunde: Lambdasonden-Heizung vor Katalysator";"CDKHSV";"4x1";""
"$1E184C";"Codewort Kunde: Lambdasonden-Heizung vor Katalysator (Endstufe)";"CDKHSVE";"4x1";""
"$1E1854";"CDKICLSU";"CDKICLSU";"4x1";""
"$1E185C";"Codewort Kunde: Katalysator-Konvertierung";"CDKKAT";"4x1";""
"$1E1864";"CDKKLDF";"CDKKLDF";"4x1";""
"$1E186C";"CDKKPESE";"CDKKPESE";"4x1";""
"$1E1874";"Codewort Kunde: Klopfregelanschlag Zylinder 1";"CDKKRA01";"4x1";""
"$1E187C";"Codewort Kunde: Klopfregelanschlag Zylinder 2";"CDKKRA02";"4x1";""
"$1E1884";"Codewort Kunde: Klopfregelanschlag Zylinder 3";"CDKKRA03";"4x1";""
"$1E188C";"Codewort Kunde: Klopfregelanschlag Zylinder 4";"CDKKRA04";"4x1";""
"$1E1894";"Codewort Kunde: KlopfregelungKlopfsensorauswerte-IC";"CDKKRIC";"4x1";""
"$1E189C";"Codewort Kunde: Klopfregelung SPI-Überwachung";"CDKKRSPI";"4x1";""
"$1E18A4";"Codewort Kunde: Klopfsensor 1";"CDKKS1";"4x1";""
"$1E18AC";"Codewort Kunde: Klopfsensor 2";"CDKKS2";"4x1";""
"$1E18B4";"Codewort Kunde: Pedalwertgeber Kupplung";"CDKKUPPL";"4x1";""
"$1E18BC";"Codewort Kunde: Lambda-Sondenalterung hinter Kat.";"CDKLASH";"4x1";""
"$1E18C4";"Codewort Kunde: Ladungsbewegungsklappe";"CDKLBK";"4x1";""
"$1E18CC";"CDKLBKE";"CDKLBKE";"4x1";""
"$1E18D4";"CDKLBKEP";"CDKLBKEP";"4x1";""
"$1E18DC";"Codewort Kunde: Ladungsbewegungsklappe Offset-Adaption";"CDKLBKO";"4x1";""
"$1E18E4";"Codewort Kunde: Ladungsbewegungsklappe Potentiometer";"CDKLBKP";"4x1";""
"$1E18EC";"Codeword Kunde: Ladedrucksteuerventil (Endstufe)";"CDKLDE";"4x1";""
"$1E18F4";"Codewort Kunde: Leckdiagnosepumpe";"CDKLDP";"4x1";""
"$1E18FC";"Codewort Kunde: Leckdiagnosepumpe Endstufe";"CDKLDPE";"4x1";""
"$1E1904";"CDKLDR";"CDKLDR";"4x1";""
"$1E190C";"Codewort Kunde: Schubumluftventil-Endstufe";"CDKLDUV";"4x1";""
"$1E1914";"Codewort Kunde: Leck vor Drosselklappe";"CDKLKVDK";"4x1";""
"$1E191C";"CDKLLRH";"CDKLLRH";"4x1";""
"$1E1924";"CDKLLRKH";"CDKLLRKH";"4x1";""
"$1E192C";"Codewort Kunde: LMM/HLM/HFM";"CDKLM";"4x1";""
"$1E1934";"Codewort Kunde: Lambda-Sonde hinter Kat";"CDKLSH";"4x1";""
"$1E193C";"CDKLSUIA";"CDKLSUIA";"4x1";""
"$1E1944";"CDKLSUIP";"CDKLSUIP";"4x1";""
"$1E194C";"CDKLSUKS";"CDKLSUKS";"4x1";""
"$1E1954";"CDKLSUUN";"CDKLSUUN";"4x1";""
"$1E195C";"CDKLSUVM";"CDKLSUVM";"4x1";""
"$1E1964";"Codewort Kunde: Lambda-Sonde vor Kat";"CDKLSV";"4x1";""
"$1E196C";"CDKLSVE";"CDKLSVE";"4x1";""
"$1E1974";"CDKLUE1";"CDKLUE1";"4x1";""
"$1E197C";"CDKLUE2";"CDKLUE2";"4x1";""
"$1E1984";"CDKLUES1E";"CDKLUES1E";"4x1";""
"$1E198C";"CDKMA";"CDKMA";"4x1";""
"$1E1994";"Codewort Kunde: Aussetzer, Summenfehler (multiple)";"CDKMD";"4x1";""
"$1E199C";"Codewort Kunde: Aussetzer Zyl. 0";"CDKMD00";"4x1";""
"$1E19A4";"Codewort Kunde: Aussetzer Zyl. 1";"CDKMD01";"4x1";""
"$1E19AC";"Codewort Kunde: Aussetzer Zylinder 2";"CDKMD02";"4x1";""
"$1E19B4";"Codewort Kunde: Aussetzer Zylinder 3";"CDKMD03";"4x1";""
"$1E19BC";"Codewort Kunde: Momentbegrenzung Sollmoment";"CDKMDB";"4x1";""
"$1E19C4";"Codewort Kunde: MIL-fremdbestimmt";"CDKMFA";"4x1";""
"$1E19CC";"Codewort Kunde: Diagnose Endstufe MSV";"CDKMSVE";"4x1";""
"$1E19D4";"CDKMTRE";"CDKMTRE";"4x1";""
"$1E19DC";"Codewort Kunde: Drehzahlsignalgeber";"CDKN";"4x1";""
"$1E19E4";"Codewort Kunde: Zuordnung Einlassnockwelle zur Kurbelwelle";"CDKNWKWE";"4x1";""
"$1E19EC";"Codewort Kunde: Nockenwellensteuerung";"CDKNWS";"4x1";""
"$1E19F4";"Codewort Kunde: Nockenwellensteuerungsventil Endstufe";"CDKNWSE";"4x1";""
"$1E19FC";"CDKNWVPE";"CDKNWVPE";"4x1";""
"$1E1A04";"Codewort Kunde: NMAX - Überschreitung";"CDKNX";"4x1";""
"$1E1A0C";"CDKOHBV";"CDKOHBV";"4x1";""
"$1E1A14";"Codewort Kunde: LR- Adaption";"CDKORA";"4x1";""
"$1E1A1C";"Codewort Kunde: Phasensensor";"CDKPH";"4x1";""
"$1E1A24";"Codewort Kunde: Phasengeber Einlass Bank 1";"CDKPHE";"4x1";""
"$1E1A2C";"Codewort Kunde: Phasensensor MIL";"CDKPHM";"4x1";""
"$1E1A34";"CDKPLLSU";"CDKPLLSU";"4x1";""
"$1E1A3C";"CDKPS1E";"CDKPS1E";"4x1";""
"$1E1A44";"CDKPS2E";"CDKPS2E";"4x1";""
"$1E1A4C";"CDKPS3E";"CDKPS3E";"4x1";""
"$1E1A54";"CDKPU";"CDKPU";"4x1";""
"$1E1A5C";"CDKPUE";"CDKPUE";"4x1";""
"$1E1A64";"CDKPUR";"CDKPUR";"4x1";""
"$1E1A6C";"CDKPVD";"CDKPVD";"4x1";""
"$1E1A74";"CDKPVDE";"CDKPVDE";"4x1";""
"$1E1A7C";"CDKPVDR";"CDKPVDR";"4x1";""
"$1E1A84";"CDKPWGDE";"CDKPWGDE";"4x1";""
"$1E1A8C";"CDKSALSU";"CDKSALSU";"4x1";""
"$1E1A94";"Codewort Kunde: CRAS-Signal";"CDKSCR";"4x1";""
"$1E1A9C";"Codewort Kunde: Steuergerät defekt (EEPROM)";"CDKSGEEP";"4x1";""
"$1E1AA4";"Codewort Kunde: Steuergerät defekt (EEPROM WFS-Bereich)";"CDKSGEEW";"4x1";""
"$1E1AAC";"CDKSTHDR";"CDKSTHDR";"4x1";""
"$1E1AB4";"Codewort Kunde: Beschleunigungssensor der Schlechtwegeerkennung";"CDKSWE";"4x1";""
"$1E1ABC";"Codewort Kunde: TANS";"CDKTA";"4x1";""
"$1E1AC4";"Codewort Kunde: OBDII Fehler auf Grund eines leeren Tanks";"CDKTANKL";"4x1";""
"$1E1ACC";"Codewort Kunde: Tankentlüftungssystem";"CDKTES";"4x1";""
"$1E1AD4";"Codewort Kunde: Tankentlüftungssystem Feinleck";"CDKTESF";"4x1";""
"$1E1ADC";"Codewort Kunde: Tankentlüftungssystem Grobleck";"CDKTESG";"4x1";""
"$1E1AE4";"CDKTESXF";"CDKTESXF";"4x1";""
"$1E1AEC";"Codewort Kunde: Tankentlüftungsventil Endstufe";"CDKTEVE";"4x1";""
"$1E1AF4";"Codewort Kunde: Thermostat-Diagnose THM";"CDKTHM";"4x1";""
"$1E1AFC";"Codewort Kunde: Temperatur am Kühlerausgang";"CDKTKA";"4x1";""
"$1E1B04";"Codewort Kunde: TMOT";"CDKTM";"4x1";""
"$1E1B0C";"Codewort Kunde: tn- Signal Endstufe";"CDKTNE";"4x1";""
"$1E1B14";"Codewort Kunde: Öltemperatur";"CDKTOL";"4x1";""
"$1E1B1C";"Codewort Kunde: Umgebungstemperatur";"CDKTUM";"4x1";""
"$1E1B24";"Codewort Kunde: UB";"CDKUB";"4x1";""
"$1E1B2C";"CDKUBR";"CDKUBR";"4x1";""
"$1E1B34";"CDKUEPL";"CDKUEPL";"4x1";""
"$1E1B3C";"Codewort Kunde: Funktionsüberwachung: Momentenvergleich";"CDKUFMV";"4x1";""
"$1E1B44";"Codewort Kunde: Funktionsüberwachung: Drehzahlgeber-, Zuleitung- oder SG-Fehler";"CDKUFNC";"4x1";""
"$1E1B4C";"Codewort Kunde: Fktüberw: Kraftstoffdrucksensor-, Zuleitung- oder SG-Fehler";"CDKUFPR";"4x1";""
"$1E1B54";"Codewort Kunde: Funktionsüberwachung: Lambda-Plausibilisierung";"CDKUFRKC";"4x1";""
"$1E1B5C";"Codewort Kunde: Funktionsüberwachung: Lastsensor-, Zuleitung- oder SG-Fehler";"CDKUFRLIP";"4x1";""
"$1E1B64";"Codewort Kunde: Funktionsüberwachung: Steuergeräte-Fehler Gruppe a";"CDKUFSGA";"4x1";""
"$1E1B6C";"Codewort Kunde: Funktionsüberwachung: Steuergeräte-Fehler Gruppe b";"CDKUFSGB";"4x1";""
"$1E1B74";"Codewort Kunde: Funktionsüberwachung: Steuergeräte-Fehler Gruppe c";"CDKUFSGC";"4x1";""
"$1E1B7C";"Codewort Kunde: Funktionsüberwachung: Pedalwertgeber-, Zuleitung- oder SG-Fehler";"CDKUFSPSC";"4x1";""
"$1E1B84";"CDKULSU";"CDKULSU";"4x1";""
"$1E1B8C";"Codewort Kunde: Rechnerüberwachung: RAM";"CDKURRAM";"4x1";""
"$1E1B94";"Codewort Kunde: Rechnerüberwachung: ROM";"CDKURROM";"4x1";""
